distance,image_a,image_b,sha256_a,sha256_b,exact_duplicate,dataset_a,dataset_b,subset_a,subset_b,crop_a,crop_b
0,datasets\raw\Banana\AugmentedSet\healthy\84_aug.jpeg,datasets\raw\Banana\OriginalSet\healthy\26.jpeg,26756403ec33d1a04c9f0f503bba0b3759a12943c7fefa6cbdcccdc1e72a05b4,67ef1eb3e6578b9c606bfb95dd91780be62cd8aea4784310623a154b31c15a8b,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\healthy\84_aug.jpeg,datasets\raw\Banana\OriginalSet\healthy\56.jpeg,26756403ec33d1a04c9f0f503bba0b3759a12943c7fefa6cbdcccdc1e72a05b4,67ef1eb3e6578b9c606bfb95dd91780be62cd8aea4784310623a154b31c15a8b,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\26.jpeg,datasets\raw\Banana\OriginalSet\healthy\56.jpeg,67ef1eb3e6578b9c606bfb95dd91780be62cd8aea4784310623a154b31c15a8b,67ef1eb3e6578b9c606bfb95dd91780be62cd8aea4784310623a154b31c15a8b,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\healthy\86_aug.jpeg,datasets\raw\Banana\AugmentedSet\healthy\90_aug.jpeg,c0f9f4bcebe2d25c5fb9d02145d9f2e0ddd0fd559d529777561a03b90c1e0bab,c0f9f4bcebe2d25c5fb9d02145d9f2e0ddd0fd559d529777561a03b90c1e0bab,YES,Banana,Banana,Augmented,Augmented,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\healthy\97_aug.jpeg,datasets\raw\Banana\OriginalSet\healthy\27.jpeg,0adec30743b2ceb3c075713b511539e2099bbd0d9c448bfc01fb08bd1eec4f47,68cfd539496ae29928840e377e4d7d13bde766863384fc92961dc3bf8fc2f98d,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\healthy\97_aug.jpeg,datasets\raw\Banana\OriginalSet\healthy\57.jpeg,0adec30743b2ceb3c075713b511539e2099bbd0d9c448bfc01fb08bd1eec4f47,68cfd539496ae29928840e377e4d7d13bde766863384fc92961dc3bf8fc2f98d,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\27.jpeg,datasets\raw\Banana\OriginalSet\healthy\57.jpeg,68cfd539496ae29928840e377e4d7d13bde766863384fc92961dc3bf8fc2f98d,68cfd539496ae29928840e377e4d7d13bde766863384fc92961dc3bf8fc2f98d,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\129_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\18.jpeg,1c9502bb4b920d76de57c450fb2f710f3f898195cf0b2183a4c82dd060b0afd1,8cce9d03b1d88531ac7a923252ac0414aa12a579a7bd8ef65e2ce6a089ec7de2,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\164_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\28.jpeg,a13a86672d85a4223b5fb7f53cd41054b869c3ffddca982f423cbd4ebfb3aa7d,fd25672ffdd7e6a622e7722bd24a244e2bd19577673a47a4d0b2317ad4ef340b,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\167_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\29.jpeg,b4618fecf9e0ac61fbfe8eef6524f993c2c10b8edaba61e34ab8c0bf0d3149f0,5e132a756e8b4d46dc5e467a21db0e60fadea72d5990f46b21e34a869ffbf0fe,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\201_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\40.jpeg,269b697d3f50a17910bcbeec602ee15cfa9c7e397bfe5f3762dcf93d2a94650f,64dd141bd794311a563846976e3adc336729377b4c1d5f67742a140575828b18,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\217_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\44.jpeg,6ae870ef4e4908d2e6f6bf85301cf84291c087423b6a5f018a73615c0cfb71c7,2dcaafe2f30ebe72f5bbfec9d27844ddd296a92850a6ece53231f6d6bdddc261,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\240_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\51.jpeg,116ccae0b127a43c34cc1014635b606227ac33d92c6880b06200bb2149297965,f152dade190fd8db80ccceb9210b7f714ae711a67c6e6bcc1caa12490e608da3,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\297_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\67.jpeg,a885042c5a7c09cdefd2ba29a7c5d8373a944ded3deceb47de6bdaaf2a2e8e8c,9a6497f478600a52ac54c133cac62cd7b2d7420b39a6c447e77d2812a8146e00,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\363_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\84.jpeg,ab441487d670d8b3db35c16ba59ae7431f17c04bdfffd6da6ae0af85c8a2a867,854b0efea3a24367b872a1f0ac7ec46d4e0b17117c2b66f9fc491d57711aa69d,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\392_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\95.jpeg,b85d79271ec757b34fe7c92c571f8aeaa6a0ce5f9ed5ca38e86787d7fbc1996b,d2b744da7aaa5a4ef0e5d728f40393e2f6a3d5c89e125ec74d82fd47b8a9de86,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\41_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\112.jpeg,f2d1ffc69f2f912ceec9f53991fb06fbc259296d05a432bcf4e531b5c9cb0ca2,72be84c4ecde0fe34e4798528dbb39635bc95080e0554438cf9eabe2e9a44df0,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\43_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\113.jpeg,e5e3e15dbbdcce001fb2021a90a26c53012b964bf112655524b9827fe488a5b3,2589744f870c1741ffa189a38d30c00c9d7b1535af6fd61b434280565d122f80,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\60_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\118.jpeg,03d32e79c33eddb963ea20475f30480e800aaf229e2caa65b85c82628f303191,c1b0f961b09c414b65d770641ba531a19da2b5a112bbce0dbf28cfed6b44bb1c,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\pestalotiopsis\99_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\13.jpeg,88f8c41fed03492b2db94fd8e486f9fb456d147e4f777bdb3b0556dc37b21d7c,da1d2bc0e7055ffe7597ef198d7fdc68348bf8dc0f97102d0dae63ec7ea672d1,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\102_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\197.jpeg,616e90e3c5157fec5f76b8a1ecb31f86d646cb1030870d36b293b3f1d147b737,e1f7fd99a1c4970fac3794bc10d28d028bbf84d3b8ed219773263fb5260a7c38,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\132_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\219.jpeg,0608923129dc402f37b27d8ba791fe8d6512bd90ceb89776e282cfa22478afe1,e221ddb805094780b945509369598002f7681c2458b285e2d3b508f66dbfb061,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\144_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\227.jpeg,6629e623e07ceeaf167ae6faa37225b13387b22b3de0b7c6c730be63121bc24b,f5d27765239003b8cfe077e8e764555b7c15f09d4a4db6d6bf43b1b2d379d422,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\310_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\402.jpeg,e41f4db55fd3c0fedc9a18c353a1f7493e663d146ba1a376bd59924a6ab88195,97dd374bf9310af6063fe3172b08da84ff413db8a616b6da7f77f564ae9d7abf,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\317_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\406.jpeg,321293a725763a57bd04296fdda3d1f0318f30fe191966e369d020d871a4ccc8,0dc9f45f6459e8d1348a33c9b6e5356e822996ef4d70cdce71fc1b426554ed8b,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\325_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\416.jpeg,c12827b7ce8193708cfcb4f1c727fe2dbad64710d2933024450b885d06b994a9,da88587d4868efcb82599b060e4a822ecd5ac1a7fbb2e491e51f09a067be6f59,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\373_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\74.jpeg,840e59cc1ee5f48e29c282684a45aac0b07214afd847050b163af494fc45bcfa,3a82130ab2f159b282bedabdb8c16314404132046b8471ab5dab8f2289ec966d,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\379_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\8.jpeg,cd102c378d98b528a438f1d61898dc04b6b697b17667152e78cbbddd9f3f3e56,1e16d2020d8596e15f84a417fee8c222351b6d60f24a9eeef100b8004bdede1b,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\382_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\81.jpeg,489513dd0cefa762223b121dc99d89196b7b1855dd71912f2ab9be1f49c1cb77,46951e3df2625071d4b46bca8848d5753a6bd80553116f51c547238bbe982c08,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\51_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\144.jpeg,2fecb02610482591d221ae9b607e23ae223d8c07905122d3114f9acb4ce99f64,f7f18488a3a2b29168eab4676b3919cfe8ba80c3d7b58328eb784b810c9f5f94,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\97_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\193.jpeg,bac8922198509b8b24dfab6e8fc02ec164acabe2e5d7f2c604d2af425ae532df,d48d0e0bbe912c2ca334c474a13681abbe24e8190e0e7c85a69fe478826e430e,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\AugmentedSet\sigatoka\99_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\195.jpeg,ec47fbb377c88436719ad16f5fb86b606f67b532f110a13d1b34e57dfab18900,b373b030aab31eb77dc0a8131871eae273ef2814f4f856deb731c6bd6e8c89d3,NO,Banana,Banana,Augmented,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\0.jpeg,datasets\raw\Banana\OriginalSet\healthy\104.jpeg,7896108cfe821220ab4933f560b117d8316c89f0f1cf8759e0f8b33275f19eb7,7896108cfe821220ab4933f560b117d8316c89f0f1cf8759e0f8b33275f19eb7,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\1.jpeg,datasets\raw\Banana\OriginalSet\healthy\109.jpeg,a4028b2e264c189eecb73aeccedba0b414ae5cfad1f05816a5a6cf171a06d5c3,a4028b2e264c189eecb73aeccedba0b414ae5cfad1f05816a5a6cf171a06d5c3,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\10.jpeg,datasets\raw\Banana\OriginalSet\healthy\106.jpeg,c08fba19e8884e407b57e1d656686e42ea264b7bbb465e0d9bf323c33fcc9c8d,c08fba19e8884e407b57e1d656686e42ea264b7bbb465e0d9bf323c33fcc9c8d,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\101.jpeg,datasets\raw\Banana\OriginalSet\healthy\46.jpeg,fe6f305519abf4734fcc36012f1ec8710e0e928590476f12f8fa047713900c74,fe6f305519abf4734fcc36012f1ec8710e0e928590476f12f8fa047713900c74,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\102.jpeg,datasets\raw\Banana\OriginalSet\healthy\39.jpeg,ffb710fe4c8dd7d60b81909022c1a1b2f9e5f04733ed1f0eb11a8a3a84497765,ffb710fe4c8dd7d60b81909022c1a1b2f9e5f04733ed1f0eb11a8a3a84497765,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\103.jpeg,datasets\raw\Banana\OriginalSet\healthy\110.jpeg,6dd0786c6eb41520b014c3004a8615b90e6882f6bd795efafbac9b575a3ebf78,6dd0786c6eb41520b014c3004a8615b90e6882f6bd795efafbac9b575a3ebf78,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\105.jpeg,datasets\raw\Banana\OriginalSet\healthy\11.jpeg,bbacd3addc7b21b2c52790115db62238e83cb46d20743c1811c484a48ab102f1,bbacd3addc7b21b2c52790115db62238e83cb46d20743c1811c484a48ab102f1,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\107.jpeg,datasets\raw\Banana\OriginalSet\healthy\14.jpeg,48c02269596612a69ff526565d6c803c9e7af1ba4d1e811172d66898da0eb47d,48c02269596612a69ff526565d6c803c9e7af1ba4d1e811172d66898da0eb47d,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\111.jpeg,datasets\raw\Banana\OriginalSet\healthy\18.jpeg,13ff6648e6859fbeaae033d29e4a5bbe9ebc8b5138c75c8c0792aec83412839b,13ff6648e6859fbeaae033d29e4a5bbe9ebc8b5138c75c8c0792aec83412839b,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\112.jpeg,datasets\raw\Banana\OriginalSet\healthy\62.jpeg,98227709b05bfd6d82f8626be48ca91bab430aa2459cbce3387a7f04e349b50d,98227709b05bfd6d82f8626be48ca91bab430aa2459cbce3387a7f04e349b50d,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\12.jpeg,datasets\raw\Banana\OriginalSet\healthy\45.jpeg,f8ccf1b0c6baca992b44f6e497b7a6ae3e4f3831bf9853dcdeaa2cb006f2aa38,f8ccf1b0c6baca992b44f6e497b7a6ae3e4f3831bf9853dcdeaa2cb006f2aa38,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\122.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\78.jpeg,38d196d7b04c894fe392ca43d44be63da3d69bdd5f49d74d82e5cc61c8d5c8ba,38d196d7b04c894fe392ca43d44be63da3d69bdd5f49d74d82e5cc61c8d5c8ba,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\123.jpeg,datasets\raw\Banana\OriginalSet\healthy\4.jpeg,0fe44bbd254a5ff5cb11fcfd5e98a7378e7d01c1972daa5da9019fc4d03b1b60,0fe44bbd254a5ff5cb11fcfd5e98a7378e7d01c1972daa5da9019fc4d03b1b60,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\124.jpeg,datasets\raw\Banana\OriginalSet\healthy\30.jpeg,961f96a70f37859c04e60fc594967b07769c029136fd1ab1e8df58546cb15786,961f96a70f37859c04e60fc594967b07769c029136fd1ab1e8df58546cb15786,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\125.jpeg,datasets\raw\Banana\OriginalSet\healthy\31.jpeg,0d1212007c12be529243a8cf4836c748a0e07ce28250e55c76a53afb669e951f,0d1212007c12be529243a8cf4836c748a0e07ce28250e55c76a53afb669e951f,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\127.jpeg,datasets\raw\Banana\OriginalSet\healthy\22.jpeg,d515a1a6a9349b55c9b2785ca3dd9f3d27c2cc42a8feb986499cb2367e668451,d515a1a6a9349b55c9b2785ca3dd9f3d27c2cc42a8feb986499cb2367e668451,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\128.jpeg,datasets\raw\Banana\OriginalSet\healthy\21.jpeg,3c72fb32fa558f5f4fa536cda9c11e10444e6dafb77bad3fe1569b9d57c13bfa,3c72fb32fa558f5f4fa536cda9c11e10444e6dafb77bad3fe1569b9d57c13bfa,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\15.jpeg,datasets\raw\Banana\OriginalSet\healthy\44.jpeg,fa1d5649f86ff3fc1a6ca0151b9f39cd37f8b90d88867a10147a5cf11192829b,fa1d5649f86ff3fc1a6ca0151b9f39cd37f8b90d88867a10147a5cf11192829b,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\17.jpeg,datasets\raw\Banana\OriginalSet\healthy\63.jpeg,a4f1846c2298c7249ead1cd87706ec7ae9076da710f725068162721c94cd001b,a4f1846c2298c7249ead1cd87706ec7ae9076da710f725068162721c94cd001b,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\2.jpeg,datasets\raw\Banana\OriginalSet\healthy\34.jpeg,3cb435276804a9488ad927b126354f5c650de395fa783b2f27b6e27a1cbcf555,3cb435276804a9488ad927b126354f5c650de395fa783b2f27b6e27a1cbcf555,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\20.jpeg,datasets\raw\Banana\OriginalSet\healthy\59.jpeg,e152f087777677f585aa72c97a1c713d8370c22145af4e3cd8e8c33583b98953,e152f087777677f585aa72c97a1c713d8370c22145af4e3cd8e8c33583b98953,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\25.jpeg,datasets\raw\Banana\OriginalSet\healthy\55.jpeg,5666d47cef69b23667725d05c3b697a42e8641cc21701c9cbf0e64434e3465e8,5666d47cef69b23667725d05c3b697a42e8641cc21701c9cbf0e64434e3465e8,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\29.jpeg,datasets\raw\Banana\OriginalSet\healthy\51.jpeg,6576c19f0a4541cbe9101b86d60a0b26ac971c31ab6610f09c762291c8946c3c,6576c19f0a4541cbe9101b86d60a0b26ac971c31ab6610f09c762291c8946c3c,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\3.jpeg,datasets\raw\Banana\OriginalSet\healthy\92.jpeg,9de39fb183e16df49b6dfe64cae74e6197f112dd13d17a089e26709c080375bf,9de39fb183e16df49b6dfe64cae74e6197f112dd13d17a089e26709c080375bf,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\41.jpeg,datasets\raw\Banana\OriginalSet\healthy\8.jpeg,167c01676357aeeaa183b9f6d023fed0750004c050ced353b8f13f791c476cf2,167c01676357aeeaa183b9f6d023fed0750004c050ced353b8f13f791c476cf2,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\48.jpeg,datasets\raw\Banana\OriginalSet\healthy\89.jpeg,6c00a2453a371a1f5c712b1ebc30a43c8bda224f806f0ab63275858e5fee6327,6c00a2453a371a1f5c712b1ebc30a43c8bda224f806f0ab63275858e5fee6327,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Banana\OriginalSet\healthy\49.jpeg,datasets\raw\Banana\OriginalSet\healthy\5.jpeg,c32fa9bc901b0066fb1ac0a7f74fde579237c0e80a6822c12463e60261974c26,c32fa9bc901b0066fb1ac0a7f74fde579237c0e80a6822c12463e60261974c26,YES,Banana,Banana,Original,Original,Banana,Banana
0,datasets\raw\Cotton\bacterial_blight\2015-angular-leaf-spot-colquitt-county-2.jpg,datasets\raw\Cotton\bacterial_blight\bact355.jpg,f4c7a3c30f487dd83dfc6bb83acdbd5b6899d61b03c908ce95ed7a5071fab080,f4c7a3c30f487dd83dfc6bb83acdbd5b6899d61b03c908ce95ed7a5071fab080,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\2015-angular-leaf-spot-colquitt-county-2.jpg,datasets\raw\Cotton\bacterial_blight\bact359.jpg,f4c7a3c30f487dd83dfc6bb83acdbd5b6899d61b03c908ce95ed7a5071fab080,0f1d2d17f83bf52c6ca12b0127901812ae3036e2af37242ee61c1fc88f8e8d68,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact355.jpg,datasets\raw\Cotton\bacterial_blight\bact359.jpg,f4c7a3c30f487dd83dfc6bb83acdbd5b6899d61b03c908ce95ed7a5071fab080,0f1d2d17f83bf52c6ca12b0127901812ae3036e2af37242ee61c1fc88f8e8d68,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\5586201.jpg,datasets\raw\Cotton\bacterial_blight\bact436.jpg,17eb3687f599ff7fdac6dfa91c1e898cd025222513deeb93d036e817aed97890,7aee196a36dd5418a6d94eac4150d68775977e86ed5f686d3e43d7e6366c3870,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact0.jpg,datasets\raw\Cotton\bacterial_blight\bact1.jpg,0b300a26b80b75ad685909a067b54315e3d948eef2232cb7117bf5b217f1e3d8,c049be42541428aaeea55eff0338bcec6ed9ce993861b139c7f8ce2d412a771e,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact107.jpg,datasets\raw\Cotton\bacterial_blight\bact288.jpg,70ffb8df35b798e30025627e8f5111c31d2c790bc0a9b3d57777816daf4d0894,a39c5b9fbf895a5718376f3a7f17e88d8544f11867177e82bc45373a092255d4,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact136.png,datasets\raw\Cotton\bacterial_blight\bact137.png,81c98c586244bc03fb1458efdceba8818e479553e6079c76729b94bb400487fb,8aa478ce2e195ce79be7c6ec1fdf67e9366192c3126f55b8ba2afb6a83e8b222,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact142.png,datasets\raw\Cotton\bacterial_blight\bact147.png,a85e199fbca2a72a515be78d16ab263b77cf288cc3cad8979444dac0cf9b9935,5d78e6c21dc9dab2589aa2e92cbfde1fcf0c8a46bde2a716c0f50176a8271f85,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact143.png,datasets\raw\Cotton\bacterial_blight\bact148.png,f030a7768309034aa834ed3b58c0d7d446a2276773fe8ade844626f7c14057f8,013b8bbfe34b635839b37928deb50c5358b2770ea3bee4a5ac28f7a68c69ef7d,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact149.png,datasets\raw\Cotton\bacterial_blight\bact150.png,07b6a05adbcff6b3aeccd0633681a48abdc3396e01727cafe560ac008222f1de,b127f27f9539926388c94e69e7dde732f16d8c59da89e6baf14f907bad696055,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact151.png,datasets\raw\Cotton\bacterial_blight\bact3.png,b1fa8c618ad50847350f99a1cc0cc07a1c93a27f5619b3fcae2e46853091d8a8,e22d91a60feabb2a47dd6904ee713b26eaf01e95adef2ce370091827598029c2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact152.png,datasets\raw\Cotton\bacterial_blight\bact4.png,3fe93c6d10562f9cf4b0e731346da1095b59bb5945da6339c821f2fb04c19746,19993ac69c65568fe82d871b93be2afc960fcb5b7712f0ff7f3a5ba15e4b764b,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact153.png,datasets\raw\Cotton\bacterial_blight\bact5.png,b734c821b3ed66134d9ac26a698270123f426e844581a0303260f609c061b3da,304f405ed879b93f546529b9e413a42a8db7711d1245171194e46f2601ec648a,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact158.jpg,datasets\raw\Cotton\bacterial_blight\bact162.jpg,c1aa18ba230ba6e9f77eb1e12f8350c57e699c57166d0320d9ec32542d74d599,f06fec7f72ace56f14fbc76eceb76c6dcde22a43ed591c1c0d997689a393cb84,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact170.jpg,datasets\raw\Cotton\bacterial_blight\bact174.jpg,db5dc9178cf7d83af82a49fe574258ea7f9625c967908bd49acb65f80f9ead21,c3fe9113d359c97e57dbb2f5e2c321c96b4677e144b7075665ffddbdda776c53,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact178.png,datasets\raw\Cotton\bacterial_blight\bact247.png,336e3ae1738472557709913030c777ff74ee3c70d4d652e6047b885a137668e8,0c5185c90a1ac5cf91e6e265539991383d419cacb5fc459cad82b4adc418b1e2,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact179.png,datasets\raw\Cotton\bacterial_blight\bact183.png,b7f6b08d556b1f1e150c398cebb83918a35c8b41a8514552107d532677e40c65,52290bb5d79720feeca6d9e9170b3f92ed12c2415e4c5fe992f3fa4631755879,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact179.png,datasets\raw\Cotton\bacterial_blight\bact248.png,b7f6b08d556b1f1e150c398cebb83918a35c8b41a8514552107d532677e40c65,b7f6b08d556b1f1e150c398cebb83918a35c8b41a8514552107d532677e40c65,YES,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact179.png,datasets\raw\Cotton\bacterial_blight\bact252.png,b7f6b08d556b1f1e150c398cebb83918a35c8b41a8514552107d532677e40c65,d659c7ce3d5cf0cf36c36f56b6f3c5fc3850af402f663611e1072f02285861aa,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
0,datasets\raw\Cotton\bacterial_blight\bact183.png,datasets\raw\Cotton\bacterial_blight\bact248.png,52290bb5d79720feeca6d9e9170b3f92ed12c2415e4c5fe992f3fa4631755879,b7f6b08d556b1f1e150c398cebb83918a35c8b41a8514552107d532677e40c65,NO,Cotton,Cotton,Main,Main,Cotton,Cotton
