distance,image_a,image_b,crop_a,crop_b,dataset_a,dataset_b,review_priority
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143838 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143838.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143839 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143839.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143840 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143840.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143841 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143841.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143842_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143842_1.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143843 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143843.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143844 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143844.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143855 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143855.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856_1.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143857 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143857.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf scald\Leaf_scald (18).jpg,datasets\raw\Rice\Leaf scald\Leaf_scald (19).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf scald\Leaf_scald (24).jpg,datasets\raw\Rice\Leaf scald\Leaf_scald (25).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf scald\Leaf_scald (27).jpg,datasets\raw\Rice\Leaf scald\Leaf_scald (31).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf scald\Leaf_scald (27).jpg,datasets\raw\Rice\Leaf scald\Leaf_scald (32).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Leaf scald\Leaf_scald (31).jpg,datasets\raw\Rice\Leaf scald\Leaf_scald (32).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\IMG_20231006_163217 - Copy.jpg,datasets\raw\Rice\Sheath Blight\IMG_20231006_163217.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\IMG_20231006_163218 - Copy.jpg,datasets\raw\Rice\Sheath Blight\IMG_20231006_163218.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\IMG_20231006_163221 - Copy.jpg,datasets\raw\Rice\Sheath Blight\IMG_20231006_163221.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\IMG_20231014_172039 - Copy.jpg,datasets\raw\Rice\Sheath Blight\IMG_20231014_172039.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\IMG_20231018_144301_1.jpg,datasets\raw\Rice\Sheath Blight\IMG_20231018_144301_2.jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\Sheath_Blight (19).jpg,datasets\raw\Rice\Sheath Blight\Sheath_Blight (54).jpg,Rice,Rice,other,other,HIGH
0,datasets\raw\Rice\Sheath Blight\Sheath_Blight (91).jpg,datasets\raw\Rice\Sheath Blight\Sheath_Blight (92).jpg,Rice,Rice,other,other,HIGH
2,datasets\raw\Banana\AugmentedSet\cordana\133_aug.jpeg,datasets\raw\Banana\AugmentedSet\cordana\136_aug.jpeg,Banana,Banana,augmented,augmented,MEDIUM
2,datasets\raw\Banana\AugmentedSet\cordana\136_aug.jpeg,datasets\raw\Banana\OriginalSet\cordana\88.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\cordana\309_aug.jpeg,datasets\raw\Banana\AugmentedSet\cordana\310_aug.jpeg,Banana,Banana,augmented,augmented,MEDIUM
2,datasets\raw\Banana\AugmentedSet\healthy\290_aug.jpeg,datasets\raw\Banana\AugmentedSet\healthy\293_aug.jpeg,Banana,Banana,augmented,augmented,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\171_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\30.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\175_aug.jpeg,datasets\raw\Banana\AugmentedSet\pestalotiopsis\176_aug.jpeg,Banana,Banana,augmented,augmented,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\210_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\43.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\21_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\104.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\32_aug.jpeg,datasets\raw\Banana\AugmentedSet\pestalotiopsis\35_aug.jpeg,Banana,Banana,augmented,augmented,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\38_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\110.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\pestalotiopsis\95_aug.jpeg,datasets\raw\Banana\OriginalSet\pestalotiopsis\129.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\sigatoka\202_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\296.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\AugmentedSet\sigatoka\214_aug.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\306.jpeg,Banana,Banana,augmented,original,MEDIUM
2,datasets\raw\Banana\OriginalSet\cordana\144.jpeg,datasets\raw\Banana\OriginalSet\cordana\148.jpeg,Banana,Banana,original,original,MEDIUM
2,datasets\raw\Banana\OriginalSet\sigatoka\346.jpeg,datasets\raw\Banana\OriginalSet\sigatoka\347.jpeg,Banana,Banana,original,original,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact10.jpg,datasets\raw\Cotton\bacterial_blight\bact9.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact102.jpg,datasets\raw\Cotton\bacterial_blight\bact287.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact104.jpg,datasets\raw\Cotton\bacterial_blight\bact289.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact112.jpg,datasets\raw\Cotton\bacterial_blight\bact116.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact113.jpg,datasets\raw\Cotton\bacterial_blight\bact117.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact12.jpg,datasets\raw\Cotton\bacterial_blight\bact7.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact156.jpg,datasets\raw\Cotton\bacterial_blight\bact2.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact159.jpg,datasets\raw\Cotton\bacterial_blight\bact163.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact189.png,datasets\raw\Cotton\bacterial_blight\bact193.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact189.png,datasets\raw\Cotton\bacterial_blight\bact262.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact193.png,datasets\raw\Cotton\bacterial_blight\bact258.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact258.png,datasets\raw\Cotton\bacterial_blight\bact262.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact194.jpg,datasets\raw\Cotton\bacterial_blight\bact198.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact195.jpg,datasets\raw\Cotton\bacterial_blight\bact199.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact202.png,datasets\raw\Cotton\bacterial_blight\bact206.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact204.png,datasets\raw\Cotton\bacterial_blight\bact208.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact218.jpg,datasets\raw\Cotton\bacterial_blight\bact222.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact233.jpg,datasets\raw\Cotton\bacterial_blight\P1010086jpg - Copy.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact233.jpg,datasets\raw\Cotton\bacterial_blight\P1010086jpg.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact264.jpg,datasets\raw\Cotton\bacterial_blight\bact268.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact265.jpg,datasets\raw\Cotton\bacterial_blight\bact269.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact300.jpg,datasets\raw\Cotton\bacterial_blight\bact305.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact308.jpg,datasets\raw\Cotton\bacterial_blight\bact313.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact323.jpg,datasets\raw\Cotton\bacterial_blight\bact328.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact332.jpg,datasets\raw\Cotton\bacterial_blight\bact336.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact357.jpg,datasets\raw\Cotton\bacterial_blight\bact361.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact363.jpg,datasets\raw\Cotton\bacterial_blight\bact367.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact364.jpg,datasets\raw\Cotton\bacterial_blight\bact368.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact38.jpg,datasets\raw\Cotton\bacterial_blight\bact42.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact380.png,datasets\raw\Cotton\bacterial_blight\bact384.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact385.jpg,datasets\raw\Cotton\bacterial_blight\bact389.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact387.jpg,datasets\raw\Cotton\bacterial_blight\bact391.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact40.jpg,datasets\raw\Cotton\bacterial_blight\bact44.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact405.jpg,datasets\raw\Cotton\bacterial_blight\bact409.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact421.jpg,datasets\raw\Cotton\bacterial_blight\bact425.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact423.jpg,datasets\raw\Cotton\bacterial_blight\bact427.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact71.jpg,datasets\raw\Cotton\bacterial_blight\bact76.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact88.jpg,datasets\raw\Cotton\bacterial_blight\bact92.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\bacterial_blight\bact89.jpg,datasets\raw\Cotton\bacterial_blight\bact93.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl331.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\cotton-leaf-curl-virus-cotton-1595427323.jpg,datasets\raw\Cotton\curl_virus\curl391.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl327.jpg,datasets\raw\Cotton\curl_virus\curl331.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl327.jpg,datasets\raw\Cotton\curl_virus\curl391.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl331.jpg,datasets\raw\Cotton\curl_virus\curl387.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl387.jpg,datasets\raw\Cotton\curl_virus\curl391.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl01.jpg,datasets\raw\Cotton\curl_virus\curl351.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl109.jpg,datasets\raw\Cotton\curl_virus\curl114.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl109.jpg,datasets\raw\Cotton\curl_virus\curl118.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl15.jpg,datasets\raw\Cotton\curl_virus\curl241.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl155.jpg,datasets\raw\Cotton\curl_virus\curl160.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl160.jpg,datasets\raw\Cotton\curl_virus\curl214.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl17.jpg,datasets\raw\Cotton\curl_virus\curl271.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl267.jpg,datasets\raw\Cotton\curl_virus\curl271.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl170.jpg,datasets\raw\Cotton\curl_virus\curl173.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl171.jpg,datasets\raw\Cotton\curl_virus\curl172.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\Curl176.png,datasets\raw\Cotton\curl_virus\Curl181.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl217.jpg,datasets\raw\Cotton\curl_virus\curl221.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl259.png,datasets\raw\Cotton\curl_virus\curl324.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl285.jpg,datasets\raw\Cotton\curl_virus\curl289.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl315.jpg,datasets\raw\Cotton\curl_virus\curl319.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl62.png,datasets\raw\Cotton\curl_virus\curl72.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl67.png,datasets\raw\Cotton\curl_virus\curl70.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl80.jpg,datasets\raw\Cotton\curl_virus\curl86.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl85.jpg,datasets\raw\Cotton\curl_virus\curl86.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl83.jpg,datasets\raw\Cotton\curl_virus\curl88.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\curl_virus\curl88.jpg,datasets\raw\Cotton\curl_virus\curl89.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\done12.jpg,datasets\raw\Cotton\fussarium_wilt\fus124.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus120.jpg,datasets\raw\Cotton\fussarium_wilt\fus124.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus124.jpg,datasets\raw\Cotton\fussarium_wilt\fus_oxy_plant.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\done18.jpg,datasets\raw\Cotton\fussarium_wilt\fus171.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus167.jpg,datasets\raw\Cotton\fussarium_wilt\fus171.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\done8 (2).jpg,datasets\raw\Cotton\fussarium_wilt\fus68.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus64.jpg,datasets\raw\Cotton\fussarium_wilt\fus68.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus102.jpg,datasets\raw\Cotton\fussarium_wilt\fus106.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus169.jpg,datasets\raw\Cotton\fussarium_wilt\fus173.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus170.jpg,datasets\raw\Cotton\fussarium_wilt\fus174.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus236.jpg,datasets\raw\Cotton\fussarium_wilt\fus240.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus243.jpg,datasets\raw\Cotton\fussarium_wilt\fus247.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus244.jpg,datasets\raw\Cotton\fussarium_wilt\fus248.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus245.jpg,datasets\raw\Cotton\fussarium_wilt\fus249.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus264.jpg,datasets\raw\Cotton\fussarium_wilt\fus268.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus265.jpg,datasets\raw\Cotton\fussarium_wilt\fus269.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus266.jpg,datasets\raw\Cotton\fussarium_wilt\fus270.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus273.jpg,datasets\raw\Cotton\fussarium_wilt\fus277.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus28.jpg,datasets\raw\Cotton\fussarium_wilt\fus32.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus287.jpg,datasets\raw\Cotton\fussarium_wilt\fus291.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus34.jpg,datasets\raw\Cotton\fussarium_wilt\fus38.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus350.jpg,datasets\raw\Cotton\fussarium_wilt\fus354.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus36.jpg,datasets\raw\Cotton\fussarium_wilt\fus40.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus361.jpg,datasets\raw\Cotton\fussarium_wilt\fus365.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus42.jpg,datasets\raw\Cotton\fussarium_wilt\fus46.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\fussarium_wilt\fus58.jpg,datasets\raw\Cotton\fussarium_wilt\fus62.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h199.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h200.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h199.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h200.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h199.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h200.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h198.jpg,datasets\raw\Cotton\healthy\h199.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h198.jpg,datasets\raw\Cotton\healthy\h200.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h198.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h198.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h198.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h214.png,datasets\raw\Cotton\healthy\h219.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h214.png,datasets\raw\Cotton\healthy\h220.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h216.png,datasets\raw\Cotton\healthy\h217.png,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h88.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h89.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h90.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h91.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h84.jpg,datasets\raw\Cotton\healthy\h95.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h88.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h89.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h90.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h91.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h86.jpg,datasets\raw\Cotton\healthy\h95.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h87.jpg,datasets\raw\Cotton\healthy\h88.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h87.jpg,datasets\raw\Cotton\healthy\h89.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h87.jpg,datasets\raw\Cotton\healthy\h90.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h87.jpg,datasets\raw\Cotton\healthy\h91.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Cotton\healthy\h87.jpg,datasets\raw\Cotton\healthy\h95.jpg,Cotton,Cotton,other,other,MEDIUM
2,datasets\raw\Mango\Anthracnose\20211011_133200 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_133201 (Custom).jpg,Mango,Mango,other,other,MEDIUM
2,datasets\raw\Mango\Anthracnose\20211011_170703 (Custom).jpg,datasets\raw\Mango\Anthracnose\20211011_170704 (Custom).jpg,Mango,Mango,other,other,MEDIUM
2,datasets\raw\Mango\Cutting Weevil\20211011_161244 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161244 (Custom).jpg,Mango,Mango,other,other,MEDIUM
